NAMC_ID,NAMC_CODE,TERM,TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
1399,EL-6,GARBINIROGAH,garbhiṇīrōgaḥ,गर्भिणीरोगः,Ayurveda,JB42.Y,Other specified obstetric embolism,0.558838284330459
1399,EL-6,GARBINIROGAH,garbhiṇīrōgaḥ,गर्भिणीरोगः,Ayurveda,JB0A.3,Obstetric laceration of cervix,0.558838284330459
1400,EL-6.1,KIKKISA-GARBINIROGAH,kikkisa-garbhiṇīrōgaḥ,किक्किस-गर्भिणीरोगः,Ayurveda,JA60.1,Hyperemesis gravidarum with metabolic disturbance,0.3358069505210956
1400,EL-6.1,KIKKISA-GARBINIROGAH,kikkisa-garbhiṇīrōgaḥ,किक्किस-गर्भिणीरोगः,Ayurveda,JA60.0,Mild hyperemesis gravidarum,0.28227504638709056
1401,EL-7,GARBA-VYAPAT,garbha-vyāpat,गर्भ-व्यापत्,Ayurveda,NA07.07,"Concussion with loss of consciousness, persisting until death",0.551180338473058
1401,EL-7,GARBA-VYAPAT,garbha-vyāpat,गर्भ-व्यापत्,Ayurveda,QE61.0,Loss or death of child,0.43445767352604026
1401,EL-7,GARBA-VYAPAT,garbha-vyāpat,गर्भ-व्यापत्,Ayurveda,XM1821,"Papillomavirus (human types 6,11,16,18)",0.4303111151046472
1402,EL-7.1,GARBASRAVAH,garbhasrāvaḥ,गर्भस्रावः,Ayurveda,XA5SW1,Processes of ninth thoracic vertebra,0.38542029295761315
1402,EL-7.1,GARBASRAVAH,garbhasrāvaḥ,गर्भस्रावः,Ayurveda,XA9N69,Arch of ninth thoracic vertebra,0.38542029295761315
1402,EL-7.1,GARBASRAVAH,garbhasrāvaḥ,गर्भस्रावः,Ayurveda,XA3E70,Ninth thoracic vertebra,0.38542029295761315
1403,EL-7.2,GARBAPATAH,garbhapātaḥ,गर्भपातः,Ayurveda,XA0XZ8,Eponychium of fourth toe,0.44153601126598796
1403,EL-7.2,GARBAPATAH,garbhapātaḥ,गर्भपातः,Ayurveda,XA2PD3,Lunula of fourth toe,0.44153601126598796
1403,EL-7.2,GARBAPATAH,garbhapātaḥ,गर्भपातः,Ayurveda,XM60V7,Fourth-generation cephalosporins,0.44153601126598796
1404,EL-7.3,UPAVISHTAKAH,upaviṣṭakaḥ,उपविष्टकः,Ayurveda,JB02.4,"Hypertonic, incoordinate, or prolonged uterine contractions",0.44679249197838083
1404,EL-7.3,UPAVISHTAKAH,upaviṣṭakaḥ,उपविष्टकः,Ayurveda,JA8E,Maternal care related to prolonged pregnancy,0.44679249197838083
1404,EL-7.3,UPAVISHTAKAH,upaviṣṭakaḥ,उपविष्टकः,Ayurveda,JB03.0,Prolonged first stage of labour,0.40140525991926074
1408,EL-7.4,NAGODARAH/UPASUSHKA,nāgōdaraḥ/upaśuṣka,नागोदरः/उपशुष्क,Ayurveda,JA80.Z,Maternal care related to unspecified multiple gestation,0.294663666493789
1408,EL-7.4,NAGODARAH/UPASUSHKA,nāgōdaraḥ/upaśuṣka,नागोदरः/उपशुष्क,Ayurveda,JA80.Y,Maternal care related to other specified multiple gestation,0.294663666493789
1408,EL-7.4,NAGODARAH/UPASUSHKA,nāgōdaraḥ/upaśuṣka,नागोदरः/उपशुष्क,Ayurveda,JA80,Maternal care related to multiple gestation,0.294663666493789
1409,EL-7.5,LINAGARBAH,līnagarbhaḥ,लीनगर्भः,Ayurveda,2A85.Y,Further specified mature B-cell neoplasms or lymphoma,0.6584666919687692
1409,EL-7.5,LINAGARBAH,līnagarbhaḥ,लीनगर्भः,Ayurveda,XH3HJ2,"Mature T-cell lymphoma, NOS",0.6584666919687692
1409,EL-7.5,LINAGARBAH,līnagarbhaḥ,लीनगर्भः,Ayurveda,2B2Y,Other specified mature T-cell or NK-cell neoplasms,0.6584666919687692
1410,EL-7.6,MRUTAGARBAH,mr̥tagarbhaḥ,मृतगर्भः,Ayurveda,JA86.3,Maternal care for intrauterine death,0.7010167551756683
1410,EL-7.6,MRUTAGARBAH,mr̥tagarbhaḥ,मृतगर्भः,Ayurveda,XM7P32,Plastic intrauterine contraceptive device with progestogen,0.5387613674495811
1410,EL-7.6,MRUTAGARBAH,mr̥tagarbhaḥ,मृतगर्भः,Ayurveda,XM0B44,Plastic intrauterine contraceptive device with copper,0.5387613674495811
1411,EL-7.7,APARAPATANAM,aparāpātanam,अपरापातनम्,Ayurveda,XM0J12,Placental hormone,0.5103437220800283
1411,EL-7.7,APARAPATANAM,aparāpātanam,अपरापातनम्,Ayurveda,XE0VD,Migration or expulsion of device,0.5103437220800283
1411,EL-7.7,APARAPATANAM,aparāpātanam,अपरापातनम्,Ayurveda,JA8A.0,Placental transfusion syndromes,0.5103437220800283
1412,EL-8,MUDHAGARBAH,mūḍhagarbhaḥ,मूढगर्भः,Ayurveda,JA82.6,Maternal care for compound presentation,0.4697335451157176
1412,EL-8,MUDHAGARBAH,mūḍhagarbhaḥ,मूढगर्भः,Ayurveda,JA82.1,Maternal care for breech presentation,0.4697335451157176
1412,EL-8,MUDHAGARBAH,mūḍhagarbhaḥ,मूढगर्भः,Ayurveda,6A05.Z,"Attention deficit hyperactivity disorder, presentation unspecified",0.3584519870184842
1413,EL-8.1,KILAKAH,kīlakaḥ,कीलकः,Ayurveda,JA82.1,Maternal care for breech presentation,0.47870759427350523
1413,EL-8.1,KILAKAH,kīlakaḥ,कीलकः,Ayurveda,JA82.6,Maternal care for compound presentation,0.47870759427350523
1413,EL-8.1,KILAKAH,kīlakaḥ,कीलकः,Ayurveda,XJ6NA,Wedge fracture,0.45964100770459676
1414,EL-8.2,PRATIKHURAH,pratikhuraḥ,प्रतिखुरः,Ayurveda,LB75.2,Symbrachydactyly of hands or feet,0.522272200017664
1414,EL-8.2,PRATIKHURAH,pratikhuraḥ,प्रतिखुरः,Ayurveda,EA85.1,Hyperkeratotic dermatitis of hands or feet,0.427623798499988
1414,EL-8.2,PRATIKHURAH,pratikhuraḥ,प्रतिखुरः,Ayurveda,EA85.0,Vesicular dermatitis of hands or feet,0.427623798499988
1415,EL-8.3,BIJAKAH,bījakaḥ,बीजकः,Ayurveda,XA91J7,Radial branches in the hand of the radial artery,0.35935407880080117
1415,EL-8.3,BIJAKAH,bījakaḥ,बीजकः,Ayurveda,XA0HH1,Proximal phalanx of the hand,0.35935407880080117
1415,EL-8.3,BIJAKAH,bījakaḥ,बीजकः,Ayurveda,XA30Z6,Dorsum of hand,0.35935407880080117
1416,EL-8.4,PARIGHAH,parighaḥ,परिघः,Ayurveda,XM6FS8,Iron ammonium,0.3197964766856147
1416,EL-8.4,PARIGHAH,parighaḥ,परिघः,Ayurveda,XM5SE8,Sodium iron edetate,0.3197964766856147
1416,EL-8.4,PARIGHAH,parighaḥ,परिघः,Ayurveda,XE2VW,"Clothes iron, press",0.3197964766856147
1418,EL-8.6,MUDHAGARBA-UPADRAVAH,mūḍhagarbha-upadravaḥ,मूढगर्भ-उपद्रवः,Ayurveda,JB43.Z,"Complications of anaesthesia during the puerperium, unspecified",0.3421468450371454
1418,EL-8.6,MUDHAGARBA-UPADRAVAH,mūḍhagarbha-upadravaḥ,मूढगर्भ-उपद्रवः,Ayurveda,JB43.4,Other complications of spinal or epidural anaesthesia during the puerperium,0.3421468450371454
1418,EL-8.6,MUDHAGARBA-UPADRAVAH,mūḍhagarbha-upadravaḥ,मूढगर्भ-उपद्रवः,Ayurveda,NE85.6,Other or unspecified complications of amputation stump,0.3421468450371454
1419,EL-9,SUTIKAROGAH,sūtikārōgaḥ,सूतिकारोगः,Ayurveda,SK30,Seizure disorder (TM2),0.46983568370324363
1419,EL-9,SUTIKAROGAH,sūtikārōgaḥ,सूतिकारोगः,Ayurveda,6C91.01,"Conduct-dissocial disorder, childhood onset with typical prosocial emotions",0.46983568370324363
1419,EL-9,SUTIKAROGAH,sūtikārōgaḥ,सूतिकारोगः,Ayurveda,SP5B,Consumptive disorder (TM2),0.46983568370324363
1420,EL-9.1,MAKKALLAH,makkallaḥ,मक्कल्लः,Ayurveda,XE7SF,"Auger, post hole digger",0.43319541877047685
1420,EL-9.1,MAKKALLAH,makkallaḥ,मक्कल्लः,Ayurveda,XE9R3,"Rugby pole, net pole, goal post",0.43319541877047685
1420,EL-9.1,MAKKALLAH,makkallaḥ,मक्कल्लः,Ayurveda,FC01.5,Post radiation scoliosis,0.43319541877047685
1493,EM-7.2,VATAJAMURCCA,vātajamūrcchā,वातजमूर्च्छा,Ayurveda,SR10,Vitiation of vāta pattern (TM2),0.15519333949731953
1494,EM-7.3,PITTAJAMURCCA,pittajamūrcchā,पित्तजमूर्च्छा,Ayurveda,SR15,Vitiation of pitta pattern (TM2),0.18297256864784342
1494,EM-7.3,PITTAJAMURCCA,pittajamūrcchā,पित्तजमूर्च्छा,Ayurveda,SR19,Depletion of pitta pattern (TM2),0.17445236719405136
1494,EM-7.3,PITTAJAMURCCA,pittajamūrcchā,पित्तजमूर्च्छा,Ayurveda,SR17,Aggravation of pitta pattern (TM2),0.17296468327887965
1495,EM-7.4,KAPAJAMURCCA,kaphajamūrcchā,कफजमूर्च्छा,Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.1708162034218224
1495,EM-7.4,KAPAJAMURCCA,kaphajamūrcchā,कफजमूर्च्छा,Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.16267975663828949
1495,EM-7.4,KAPAJAMURCCA,kaphajamūrcchā,कफजमूर्च्छा,Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.16126184894811355
1498,EM-7.7,MADYAJAMURCCA,madyajamūrcchā,मद्यजमूर्च्छा,Ayurveda,FB81.6,Alcohol induced osteonecrosis,0.6793496197840607
1498,EM-7.7,MADYAJAMURCCA,madyajamūrcchā,मद्यजमूर्च्छा,Ayurveda,6C40.70,Alcohol-induced mood disorder,0.577935122101744
1498,EM-7.7,MADYAJAMURCCA,madyajamūrcchā,मद्यजमूर्च्छा,Ayurveda,6C40.6Z,"Alcohol-induced psychotic disorder, unspecified",0.577935122101744
1499,EM-7.8,VISHAJAMURCCA,viṣajamūrcchā,विषजमूर्च्छा,Ayurveda,6C47.72,Synthetic cathinone-induced obsessive-compulsive or related syndrome,0.5137543080766536
1499,EM-7.8,VISHAJAMURCCA,viṣajamūrcchā,विषजमूर्च्छा,Ayurveda,NE82.03,Pacing-induced cardiomyopathy,0.5137543080766536
1499,EM-7.8,VISHAJAMURCCA,viṣajamūrcchā,विषजमूर्च्छा,Ayurveda,6A41,Catatonia induced by substances or medications,0.5137543080766536
1421,EM,MANOVAHASROTOVIKARAH,manōvahasrōtōvikāraḥ,मनोवहस्रोतोविकारः,Ayurveda,SB4Z,"Furuncle disorders (TM1), unspecified",0.3527489002188642
1421,EM,MANOVAHASROTOVIKARAH,manōvahasrōtōvikāraḥ,मनोवहस्रोतोविकारः,Ayurveda,CB05.40,Respiratory disorders in Churg-Strauss syndrome,0.3527489002188642
1421,EM,MANOVAHASROTOVIKARAH,manōvahasrōtōvikāraḥ,मनोवहस्रोतोविकारः,Ayurveda,5C55.0Y,Other specified disorders of purine metabolism,0.3527489002188642
1422,EM-1,MANOVAHASROTODUSHTIH,manōvahasrōtōduṣṭiḥ,मनोवहस्रोतोदुष्टिः,Ayurveda,SR10,Vitiation of vāta pattern (TM2),0.3924511772079065
1422,EM-1,MANOVAHASROTODUSHTIH,manōvahasrōtōduṣṭiḥ,मनोवहस्रोतोदुष्टिः,Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.3918746208345533
1422,EM-1,MANOVAHASROTODUSHTIH,manōvahasrōtōduṣṭiḥ,मनोवहस्रोतोदुष्टिः,Ayurveda,SR15,Vitiation of pitta pattern (TM2),0.3871314533949711
1423,EM-2,UNMADAH,unmādaḥ,उन्मादः,Ayurveda,SQ03,Insanity disorder (TM2),0.5179567196463105
1425,EM-2.2,VATAJA-UNMADAH,vātaja-unmādaḥ,वातज-उन्मादः,Ayurveda,SR10,Vitiation of vāta pattern (TM2),0.17636360162433504
1426,EM-2.3,PITTAJA-UNMADAH,pittaja-unmādaḥ,पित्तज-उन्मादः,Ayurveda,SR15,Vitiation of pitta pattern (TM2),0.19127233643748184
1426,EM-2.3,PITTAJA-UNMADAH,pittaja-unmādaḥ,पित्तज-उन्मादः,Ayurveda,SR19,Depletion of pitta pattern (TM2),0.18236565249557696
1426,EM-2.3,PITTAJA-UNMADAH,pittaja-unmādaḥ,पित्तज-उन्मादः,Ayurveda,SR17,Aggravation of pitta pattern (TM2),0.18081048616415263
1427,EM-2.4,KAPAJA-UNMADAH,kaphaja-unmādaḥ,कफज-उन्मादः,Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.17975793469862486
1427,EM-2.4,KAPAJA-UNMADAH,kaphaja-unmādaḥ,कफज-उन्मादः,Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.17119556859813645
1427,EM-2.4,KAPAJA-UNMADAH,kaphaja-unmādaḥ,कफज-उन्मादः,Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.16970343756563766
1429,EM-2.6,SOKAJA-UNMADAH,śōkaja-unmādaḥ,शोकज-उन्मादः,Ayurveda,6B42,Prolonged grief disorder,0.32869802977870427
1430,EM-2.7,VISHAJA-UNMADAH,viṣaja-unmādaḥ,विषज-उन्मादः,Ayurveda,XM0RH0,Hawksbill sea turtle seafood poison,0.385198554861673
1430,EM-2.7,VISHAJA-UNMADAH,viṣaja-unmādaḥ,विषज-उन्मादः,Ayurveda,XM2YA1,Box turtle seafood poison,0.385198554861673
1430,EM-2.7,VISHAJA-UNMADAH,viṣaja-unmādaḥ,विषज-उन्मादः,Ayurveda,XM7DB8,Turtle seafood poison,0.385198554861673
1431,EM-2.8,AGANTUJA-UNMADAH,āgantuja-unmādaḥ,आगन्तुज-उन्मादः,Ayurveda,5A00.20,Hypothyroidism due to medicaments or other exogenous substances,0.5165340766498089
1432,EM-2.8.1,AGANTUKONMADA PURVARUPA,āgantukōnmāda pūrvarupa,आगन्तुकोन्माद पूर्वरुप,Ayurveda,5A00.20,Hypothyroidism due to medicaments or other exogenous substances,0.4300001546564248
1436,EM-2.8.5,PITRU-UNMADAH,pitr̥-unmādaḥ,पितृ-उन्मादः,Ayurveda,6B63,Possession trance disorder,0.23463905054567621
1436,EM-2.8.5,PITRU-UNMADAH,pitr̥-unmādaḥ,पितृ-उन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.1513233638057338
1437,EM-2.8.6,GANDHARVONMADAH,gandharvōnmādaḥ,गन्धर्वोन्मादः,Ayurveda,6B63,Possession trance disorder,0.2667522740431213
1437,EM-2.8.6,GANDHARVONMADAH,gandharvōnmādaḥ,गन्धर्वोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.1720338166948736
1438,EM-2.8.7,YAKSHONMADAH,yakṣōnmādaḥ,यक्षोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1438,EM-2.8.7,YAKSHONMADAH,yakṣōnmādaḥ,यक्षोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1439,EM-2.8.8,RAKSHASONMADAH,rākṣasōnmādaḥ,राक्षसोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1439,EM-2.8.8,RAKSHASONMADAH,rākṣasōnmādaḥ,राक्षसोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1440,EM-2.8.9,BRAHMARAKSHASONMADAH,brahmarākṣasōnmādaḥ,ब्रह्मराक्षसोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1440,EM-2.8.9,BRAHMARAKSHASONMADAH,brahmarākṣasōnmādaḥ,ब्रह्मराक्षसोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1441,EM-2.8.10,PISACONMADAH,piśācōnmādaḥ,पिशाचोन्मादः,Ayurveda,6B63,Possession trance disorder,0.2636075620057529
1441,EM-2.8.10,PISACONMADAH,piśācōnmādaḥ,पिशाचोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.17000572971366446
1442,EM-2.8.11,BUJAMGONMADAH,bhujaṁgōnmādaḥ,भुजंगोन्मादः,Ayurveda,XE9H6,Venomous snake,0.42837720489242387
1442,EM-2.8.11,BUJAMGONMADAH,bhujaṁgōnmādaḥ,भुजंगोन्मादः,Ayurveda,XE48L,Sea snake,0.42837720489242387
1442,EM-2.8.11,BUJAMGONMADAH,bhujaṁgōnmādaḥ,भुजंगोन्मादः,Ayurveda,XE11V,"Snake, unspecified whether venomous or not",0.42837720489242387
1444,EM-2.8.12,KINNARONMADAH,kinnarōnmādaḥ,किन्नरोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1444,EM-2.8.12,KINNARONMADAH,kinnarōnmādaḥ,किन्नरोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1445,EM-2.8.13,PRETONMADAH,prētōnmādaḥ,प्रेतोन्मादः,Ayurveda,6B63,Possession trance disorder,0.2636075620057529
1445,EM-2.8.13,PRETONMADAH,prētōnmādaḥ,प्रेतोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.17000572971366446
1446,EM-2.8.14,ADBUTONMADAH,adbhutōnmādaḥ,अद्भुतोन्मादः,Ayurveda,6B63,Possession trance disorder,0.2636075620057529
1446,EM-2.8.14,ADBUTONMADAH,adbhutōnmādaḥ,अद्भुतोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.17000572971366446
1447,EM-2.8.15,JALADHIDEVATONMADAH,jalādhidēvatōnmādaḥ,जलाधिदेवतोन्मादः,Ayurveda,PE5Z,"Assault by immersion, submersion or falling into water, unspecified",0.4297189163047862
1447,EM-2.8.15,JALADHIDEVATONMADAH,jalādhidēvatōnmādaḥ,जलाधिदेवतोन्मादः,Ayurveda,XE0ZP,Area of still water,0.4297189163047862
1447,EM-2.8.15,JALADHIDEVATONMADAH,jalādhidēvatōnmādaḥ,जलाधिदेवतोन्मादः,Ayurveda,XE4WG,Boiling water other than tap water,0.4297189163047862
1448,EM-2.8.16,KUSHMANDONMADAH,kūṣmāṇḍōnmādaḥ,कूष्माण्डोन्मादः,Ayurveda,6B63,Possession trance disorder,0.2231393674312392
1448,EM-2.8.16,KUSHMANDONMADAH,kūṣmāṇḍōnmādaḥ,कूष्माण्डोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.14390699075304003
1450,EM-2.8.18,VETALONMADAH,vētālōnmādaḥ,वेतालोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1450,EM-2.8.18,VETALONMADAH,vētālōnmādaḥ,वेतालोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1451,EM-2.8.19,GUHYAKONMADAH,guhyakōnmādaḥ,गुह्यकोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1451,EM-2.8.19,GUHYAKONMADAH,guhyakōnmādaḥ,गुह्यकोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1452,EM-2.8.20,BUTONMADAH,bhūtōnmādaḥ,भूतोन्मादः,Ayurveda,6B63,Possession trance disorder,0.25917258104928376
1452,EM-2.8.20,BUTONMADAH,bhūtōnmādaḥ,भूतोन्मादः,Ayurveda,XE0Z6,"Context of assault, argument over possession, use, or cost of drugs",0.16714552279079065
1453,EM-2.8.21,ADHIJONMADAH,ādhijōnmādaḥ,आधिजोन्मादः,Ayurveda,QC12,Procedure not carried out because of patient's decision for reasons other than belief or group pressure,0.5086586740944777
1453,EM-2.8.21,ADHIJONMADAH,ādhijōnmādaḥ,आधिजोन्मादः,Ayurveda,QC11,Procedure not carried out because of patient's decision for reasons of belief or group pressure,0.5086586740944777
1453,EM-2.8.21,ADHIJONMADAH,ādhijōnmādaḥ,आधिजोन्मादः,Ayurveda,QC04.Y,Immunization not carried out for other reasons,0.5086586740944777
1454,EM-2.8.22,HIMSARTHAKONMADAH,hiṁsārthakōnmādaḥ,हिंसार्थकोन्मादः,Ayurveda,XH3NV1,Subcutaneous panniculitis-like T-cell lymphoma,0.32141430096552387
1454,EM-2.8.22,HIMSARTHAKONMADAH,hiṁsārthakōnmādaḥ,हिंसार्थकोन्मादः,Ayurveda,XH63L8,Lichen planus-like keratosis,0.32141430096552387
1454,EM-2.8.22,HIMSARTHAKONMADAH,hiṁsārthakōnmādaḥ,हिंसार्थकोन्मादः,Ayurveda,XH26F6,Pseudomyogenic (epithelioid sarcoma-like) haemangioendothelioma,0.32141430096552387
1455,EM-2.8.23,KAMAJONMADAH,kāmajōnmādaḥ,कामजोन्मादः,Ayurveda,HA00.Z,"Hypoactive sexual desire dysfunction, unspecified",0.39819454317895014
1455,EM-2.8.23,KAMAJONMADAH,kāmajōnmādaḥ,कामजोन्मादः,Ayurveda,HA00.1,"Hypoactive sexual desire dysfunction, lifelong, situational",0.39819454317895014
1455,EM-2.8.23,KAMAJONMADAH,kāmajōnmādaḥ,कामजोन्मादः,Ayurveda,HA00,Hypoactive sexual desire dysfunction,0.39819454317895014
1457,EM-3,APASMARAH,apasmāraḥ,अपस्मारः,Ayurveda,8A6Z,"Epilepsy or seizures, unspecified",0.7624589777006883
1457,EM-3,APASMARAH,apasmāraḥ,अपस्मारः,Ayurveda,8A6Y,Other specified epilepsy or seizures,0.7624589777006883
1457,EM-3,APASMARAH,apasmāraḥ,अपस्मारः,Ayurveda,8A61.Z,"Genetic or presumed genetic syndromes primarily expressed as epilepsy, unspecified",0.7624589777006883
