NAMC_ID,NAMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
1223,SAN1.6,Kai Kavaḷi Varmam,கை கவளி வர்மம்,Siddha,NC15.1Z,"Injury of brachial artery, unspecified",0.3108124120974358
1225,SAO1.1,Kōẕikkaẕuttu Varmam,கோழிக்கழுத்து வர்மம்,Siddha,NC58.3,Crushing injury of wrist,0.675224638285452
1225,SAO1.1,Kōẕikkaẕuttu Varmam,கோழிக்கழுத்து வர்மம்,Siddha,XA2J63,Wrist,0.6370531174458582
1225,SAO1.1,Kōẕikkaẕuttu Varmam,கோழிக்கழுத்து வர்மம்,Siddha,XA64C3,Wrist joint,0.6059140098091603
1226,SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,கோழிக்கழுத்து கண்ணு வர்மம்,Siddha,NC58.3,Crushing injury of wrist,0.4953192417214414
1226,SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,கோழிக்கழுத்து கண்ணு வர்மம்,Siddha,ST20,Injury pattern in the varmam or marmam (TM2),0.45296694302154294
1226,SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,கோழிக்கழுத்து கண்ணு வர்மம்,Siddha,NC54.0,Dislocation of wrist,0.4433486612765261
1227,SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,கோழிக்கழுத்து அக புறதாரை வர்மம்,Siddha,XA64C3,Wrist joint,0.43052727096418747
1227,SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,கோழிக்கழுத்து அக புறதாரை வர்மம்,Siddha,NC58.Z,"Crushing injury of wrist or hand, unspecified",0.4104701966198898
1227,SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,கோழிக்கழுத்து அக புறதாரை வர்மம்,Siddha,NC56.0,Injury of ulnar artery at wrist or hand level,0.4104701966198898
1228,SB,Oṭivu Muṟivu,ஒடிவு முறிவு,Siddha,NC92.7Z,"Complex fractures of ankle, unspecified",0.3817220629057811
1228,SB,Oṭivu Muṟivu,ஒடிவு முறிவு,Siddha,NC92.7,Complex fractures of ankle,0.3817220629057811
1228,SB,Oṭivu Muṟivu,ஒடிவு முறிவு,Siddha,ND13.6,Multiple fractures of foot,0.31964767874588756
1229,SBA,Kai Kāyaṅkaḷ,கை காயங்கள்,Siddha,NC5Z,"Injuries to the wrist or hand, unspecified",0.5061910831805547
1229,SBA,Kai Kāyaṅkaḷ,கை காயங்கள்,Siddha,NA06.6,Traumatic injuries of the retina,0.4770701490234198
1229,SBA,Kai Kāyaṅkaḷ,கை காயங்கள்,Siddha,NA06.6Z,"Traumatic injuries of the retina, unspecified",0.4770701490234198
1230,SBA1,Tōḷ Pakuti Kāyaṅkaḷ,தோள் பகுதி காயங்கள்,Siddha,XA5BU5,Apex of shoulder,0.5038573313144308
1230,SBA1,Tōḷ Pakuti Kāyaṅkaḷ,தோள் பகுதி காயங்கள்,Siddha,XA2ND5,Shoulder,0.5038573313144308
1230,SBA1,Tōḷ Pakuti Kāyaṅkaḷ,தோள் பகுதி காயங்கள்,Siddha,8B91.0,Neuralgic shoulder amyotrophy,0.5038573313144308
1231,SBA1.1,Kārai Elumpu Muṟivu,காரை எலும்பு முறிவு,Siddha,NC12.0,Fracture of clavicle,0.519889916464798
1231,SBA1.1,Kārai Elumpu Muṟivu,காரை எலும்பு முறிவு,Siddha,NC12.0Z,"Fracture of clavicle, unspecified",0.519889916464798
1231,SBA1.1,Kārai Elumpu Muṟivu,காரை எலும்பு முறிவு,Siddha,ND52,"Fracture of arm, level unspecified",0.4590470779035707
1232,SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,சிப்பி மொழி காரை பொருத்து காயங்கள்,Siddha,XA4MN6,Clavicular region,0.4155526868751024
1232,SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,சிப்பி மொழி காரை பொருத்து காயங்கள்,Siddha,NA83.41,Strain or sprain of sterno-clavicular joint or ligament,0.31692290631381687
1232,SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,சிப்பி மொழி காரை பொருத்து காயங்கள்,Siddha,FA36,Effusion of joint,0.30547015527913957
1233,SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,நெஞ்சு – காரை பொருத்து காயங்கள்,Siddha,NA83.41,Strain or sprain of sterno-clavicular joint or ligament,0.43324117335592804
1233,SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,நெஞ்சு – காரை பொருத்து காயங்கள்,Siddha,XJ5GS,Fracture extends into joint,0.318846250568931
1233,SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,நெஞ்சு – காரை பொருத்து காயங்கள்,Siddha,XE82N,Solder joint fracture,0.318846250568931
1234,SBA1.4,Cippi Elumpu Muṟivu,சிப்பி எலும்பு முறிவு,Siddha,NC12.1Z,"Fracture of scapula, unspecified",0.42173332997902735
1234,SBA1.4,Cippi Elumpu Muṟivu,சிப்பி எலும்பு முறிவு,Siddha,NC12.1,Fracture of scapula,0.42173332997902735
1234,SBA1.4,Cippi Elumpu Muṟivu,சிப்பி எலும்பு முறிவு,Siddha,LB72.2,Deformation of scapula,0.4158748436628436
1235,SBA1.5,Tōḷporuttu Vilakal,தோள்பொருத்து விலகல்,Siddha,NC13.3,Dislocation of scapula,0.8995932808618459
1235,SBA1.5,Tōḷporuttu Vilakal,தோள்பொருத்து விலகல்,Siddha,LB72.2,Deformation of scapula,0.7112452786056808
1235,SBA1.5,Tōḷporuttu Vilakal,தோள்பொருத்து விலகல்,Siddha,XA53X6,Scapula,0.7112452786056808
1236,SBA1.5.1,Tōḷporuttu Muṉ Vilakal,தோள்பொருத்து முன் விலகல்,Siddha,NC13.0,Dislocation of shoulder joint,0.46828830061600774
1236,SBA1.5.1,Tōḷporuttu Muṉ Vilakal,தோள்பொருத்து முன் விலகல்,Siddha,XA9291,Interphalangeal joint of the hand,0.4462843241029437
1236,SBA1.5.1,Tōḷporuttu Muṉ Vilakal,தோள்பொருத்து முன் விலகல்,Siddha,XA30Z6,Dorsum of hand,0.38912946301197215
1237,SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,அடிக்கடி நிகழும் முன்பக்க தோள்பொருத்து முன் விலகல்,Siddha,NC13.0,Dislocation of shoulder joint,0.6051383503872758
1237,SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,அடிக்கடி நிகழும் முன்பக்க தோள்பொருத்து முன் விலகல்,Siddha,XA05J7,Shoulder joint,0.5350151857537406
1237,SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,அடிக்கடி நிகழும் முன்பக்க தோள்பொருத்து முன் விலகல்,Siddha,XA7U09,Anterior ulnar recurrent artery,0.504210496395054
1238,SBA1.5.3,Tōḷporuttu Piṉ Vilakal,தோள்பொருத்து பின் விலகல்,Siddha,NC13.0,Dislocation of shoulder joint,0.5428251659013592
1238,SBA1.5.3,Tōḷporuttu Piṉ Vilakal,தோள்பொருத்து பின் விலகல்,Siddha,XA05J7,Shoulder joint,0.4799228255499891
1238,SBA1.5.3,Tōḷporuttu Piṉ Vilakal,தோள்பொருத்து பின் விலகல்,Siddha,XA5BU5,Apex of shoulder,0.4324501182617305
1239,SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,தோள்பொருத்து கீழ் விலகல்,Siddha,NC13.0,Dislocation of shoulder joint,0.6340960027281921
1239,SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,தோள்பொருத்து கீழ் விலகல்,Siddha,XA05J7,Shoulder joint,0.5606172381377162
1239,SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,தோள்பொருத்து கீழ் விலகல்,Siddha,8B91.0,Neuralgic shoulder amyotrophy,0.5051624511803252
1240,SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,புய எலும்பின் மேல்முனை முறிவுகள்,Siddha,NC12.41,Fracture of lateral epicondyle of humerus,0.48283078126028445
1240,SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,புய எலும்பின் மேல்முனை முறிவுகள்,Siddha,XA6EF8,Lateral epicondyle of the humerus,0.4672994742036301
1240,SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,புய எலும்பின் மேல்முனை முறிவுகள்,Siddha,NC12.24,Fracture of lesser tuberosity of humerus,0.4561282588902344
1241,SBA2,Puya Kāyaṅkaḷ,புய காயங்கள்,Siddha,ND53,"Other injuries of arm, level unspecified",0.6957314837503765
1241,SBA2,Puya Kāyaṅkaḷ,புய காயங்கள்,Siddha,QB31.00,Fitting or adjustment of artificial arm,0.5367912820015585
1241,SBA2,Puya Kāyaṅkaḷ,புய காயங்கள்,Siddha,NC1Z,"Injuries to the shoulder or upper arm, unspecified",0.5082946024782891
1242,SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,புய எலும்பின் தண்டுப் பகுதி முறிவுகள்,Siddha,NC12.3,Fracture of shaft of humerus,0.49168340826214396
1242,SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,புய எலும்பின் தண்டுப் பகுதி முறிவுகள்,Siddha,XA4RN8,Shaft of the humerus,0.37301273204472224
1242,SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,புய எலும்பின் தண்டுப் பகுதி முறிவுகள்,Siddha,NC53.Z,"Fracture at wrist or hand level, unspecified",0.3698505880894478
1243,SBA3,Muẕaṅkai Mūṭṭup Pakuti Kāyaṅkaḷ,முழங்கை மூட்டுப் பகுதி காயங்கள்,Siddha,NC3Z,"Injuries to the elbow or forearm, unspecified",0.37363214769913844
1243,SBA3,Muẕaṅkai Mūṭṭup Pakuti Kāyaṅkaḷ,முழங்கை மூட்டுப் பகுதி காயங்கள்,Siddha,XA9FF8,Elbow,0.3627002812058403
1243,SBA3,Muẕaṅkai Mūṭṭup Pakuti Kāyaṅkaḷ,முழங்கை மூட்டுப் பகுதி காயங்கள்,Siddha,NC30.0,Abrasion of elbow,0.3627002812058403
1244,SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,புய எலும்பின் கீழ் முனை முறிவுகள்,Siddha,NC12.2,Fracture of upper end of humerus,0.45069924810254125
1244,SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,புய எலும்பின் கீழ் முனை முறிவுகள்,Siddha,NC12.20,"Fracture of upper end of humerus, head",0.43066907262168597
1244,SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,புய எலும்பின் கீழ் முனை முறிவுகள்,Siddha,NC12.4,Fracture of lower end of humerus,0.40869642235317444
1245,SBA3.2,Muẕaṅkaimūṭṭu Vilakal,முழங்கைமூட்டு விலகல்,Siddha,XA69H4,Elbow joint,0.5020200436060064
1245,SBA3.2,Muẕaṅkaimūṭṭu Vilakal,முழங்கைமூட்டு விலகல்,Siddha,XA9FF8,Elbow,0.38386530420988235
1245,SBA3.2,Muẕaṅkaimūṭṭu Vilakal,முழங்கைமூட்டு விலகல்,Siddha,NC30.1,Contusion of elbow,0.38386530420988235
1246,SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,எளிய முழங்கை முட்டு விலகல்,Siddha,FB55.0,Medial epicondylitis of elbow,0.5464695360797195
1246,SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,எளிய முழங்கை முட்டு விலகல்,Siddha,FB55.1,Lateral epicondylitis of elbow,0.5225008582044784
1246,SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,எளிய முழங்கை முட்டு விலகல்,Siddha,NC33.1,Dislocation of elbow,0.5051155623194458
1247,SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,முழங்கை முட்டு முறிந்து விலகல்,Siddha,NC33.1,Dislocation of elbow,0.6078410732729415
1247,SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,முழங்கை முட்டு முறிந்து விலகல்,Siddha,XA3RT8,Elbow tip,0.5195026189550318
1247,SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,முழங்கை முட்டு முறிந்து விலகல்,Siddha,NC30.1,Contusion of elbow,0.5195026189550318
1248,SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,இழுப்பட்ட முழங்கைமூட்டு,Siddha,NC30.0,Abrasion of elbow,0.5207311430770584
1248,SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,இழுப்பட்ட முழங்கைமூட்டு,Siddha,NC30.1,Contusion of elbow,0.5207311430770584
1248,SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,இழுப்பட்ட முழங்கைமூட்டு,Siddha,XA3RT8,Elbow tip,0.5207311430770584
1249,SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,இரத்தினி எலும்பின் மேல் - முனை முறிவுகள்,Siddha,XA5VA1,Olecranon process of the ulna,0.42467230482246765
1249,SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,இரத்தினி எலும்பின் மேல் - முனை முறிவுகள்,Siddha,XA05C5,Styloid process of the ulna,0.33810583272265626
1249,SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,இரத்தினி எலும்பின் மேல் - முனை முறிவுகள்,Siddha,XA0NS5,Coronoid process of the ulna,0.33810583272265626
1250,SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,ஆரை எலும்பின் மேல் முனை முறிவுகள்,Siddha,XA3WG1,Radius,0.660201216386788
1250,SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,ஆரை எலும்பின் மேல் முனை முறிவுகள்,Siddha,NC32.51,"Fracture of lower end of radius, volar tilt",0.524705795254989
1250,SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,ஆரை எலும்பின் மேல் முனை முறிவுகள்,Siddha,NC32.5Z,"Fracture of lower end of radius, unspecified",0.524705795254989
1251,SBA4,Muẕaṅkai Kāyaṅkaḷ,முழங்கை காயங்கள்,Siddha,NC3Z,"Injuries to the elbow or forearm, unspecified",0.604512577926716
1251,SBA4,Muẕaṅkai Kāyaṅkaḷ,முழங்கை காயங்கள்,Siddha,NC39,Multiple injuries of forearm,0.5830767367466849
1251,SBA4,Muẕaṅkai Kāyaṅkaḷ,முழங்கை காயங்கள்,Siddha,NC35.20,Laceration of vein at forearm level,0.5704543560156713
1252,SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,ஆரை மற்றும் இரத்தினி - இரு எலும்புத்தண்டு முறிவுகள்,Siddha,NC32.2,Fracture of shaft of ulna,0.45975631567930425
1252,SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,ஆரை மற்றும் இரத்தினி - இரு எலும்புத்தண்டு முறிவுகள்,Siddha,NC32.3,Fracture of shaft of radius,0.456632017226169
1252,SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,ஆரை மற்றும் இரத்தினி - இரு எலும்புத்தண்டு முறிவுகள்,Siddha,XA8U33,Shaft of the ulna,0.4408525435496222
1253,SBA4.2,Ārai Elumputtaṇṭu Muṟivu,ஆரை எலும்புத்தண்டு முறிவு,Siddha,NC32.3,Fracture of shaft of radius,0.6832299465344314
1253,SBA4.2,Ārai Elumputtaṇṭu Muṟivu,ஆரை எலும்புத்தண்டு முறிவு,Siddha,XA35U4,Shaft of radius,0.6550963081275183
1253,SBA4.2,Ārai Elumputtaṇṭu Muṟivu,ஆரை எலும்புத்தண்டு முறிவு,Siddha,XE017,Rod or shaft component of medical device,0.6055486079197107
1254,SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,இரத்தினி எலும்புத்தண்டு முறிவு,Siddha,NC32.2,Fracture of shaft of ulna,0.8315923646499223
1254,SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,இரத்தினி எலும்புத்தண்டு முறிவு,Siddha,XA8U33,Shaft of the ulna,0.8277519288920423
1254,SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,இரத்தினி எலும்புத்தண்டு முறிவு,Siddha,XA5007,Ulna,0.6237692597014356
